"Scope","Rule","Severity","Category","File","Line","Message","Title","Impact"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","504","'UInt32' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","37","'ItemStack' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","38","'ItemStack' array allocation","Array Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","39","'System.Collections.Generic.List`1<TwoBirds.InventoryRequest>' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Inventory/PlayerInventory.cs","40","'ItemStack' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/ItemCartPhysics.cs","9","'ItemMotion' array allocation","Array Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/ItemCartPhysics.cs","20","'FishNet.Managing.Predicting.PredictionManager/PreReconcileDel' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/ItemCartPhysics.cs","21","'FishNet.Managing.Predicting.PredictionManager/PreReplicateReplayDel' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/ItemCartPhysics.cs","22","'FishNet.Managing.Predicting.PredictionManager/PostReconcileDel' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/ItemCartPhysics.cs","29","'FishNet.Managing.Predicting.PredictionManager/PreReconcileDel' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/ItemCartPhysics.cs","30","'FishNet.Managing.Predicting.PredictionManager/PreReplicateReplayDel' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/ItemCartPhysics.cs","31","'FishNet.Managing.Predicting.PredictionManager/PostReconcileDel' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/ItemContactPhysics.cs","13","'System.Collections.Concurrent.ConcurrentDictionary`2<UnityEngine.EntityId,System.Single>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/ItemContactPhysics.cs","14","'System.Collections.Concurrent.ConcurrentDictionary`2<System.ValueTuple`2<UnityEngine.EntityId,UnityEngine.EntityId>,TwoBirds.ItemContactPhysics/Contact>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/ItemPlayerContact.cs","26","'System.Collections.Generic.List`1<TwoBirds.ItemPlayerContact/ContactSegment>' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/ItemReleaseClearance.cs","64","'Single' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/ItemReleaseClearance.cs","78","'Single' array allocation","Array Allocation","Memory"
"First-party","PAC0028","Moderate","Code","Assets/Game/Runtime/Items/PotionPresentation.cs","22","'UnityEngine.GameObject.GetComponentsInChildren<UnityEngine.Renderer>' usage","UnityEngine.GameObject.GetComponentsInChildren","Memory"
"First-party","PAC0026","Moderate","Code","Assets/Game/Runtime/Items/PotionPresentation.cs","23","'UnityEngine.Component.GetComponentsInChildren<UnityEngine.Renderer>' usage","UnityEngine.Component.GetComponentsInChildren","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/PotionPresentation.cs","24","'UnityEngine.MaterialPropertyBlock' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/PotionPresentation.cs","41","'Int32' array allocation","Array Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/PotionPresentation.cs","43","'UnityEngine.MaterialPropertyBlock' allocation","Object Allocation","Memory"
"First-party","PAC0224","Moderate","Code","Assets/Game/Runtime/Items/RigidbodyInstancePool.cs","13","'UnityEngine.Object.Instantiate<UnityEngine.GameObject>' usage","UnityEngine.Object.Instantiate","CPU, Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/RigidbodyInstancePool.cs","9","'System.Collections.Generic.Stack`1<T>' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/RigidbodyMotionState.cs","7","'ItemMotion' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/RigidbodyMotionState.cs","8","'ItemMotion' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/SlingshotAim.cs","12","'String' array allocation","Array Allocation","Memory"
"First-party","PAC0008","Moderate","Code","Assets/Game/Runtime/Items/SlingshotAim.cs","13","'UnityEngine.Physics.RaycastAll' usage","UnityEngine.Physics.RaycastAll","Memory"
"First-party","PAC0035","Moderate","Code","Assets/Game/Runtime/Items/WorldItem.Birds.cs","45","'UnityEngine.MonoBehaviour.OnCollisionStay' usage","UnityEngine.MonoBehaviour.OnCollisionStay","CPU"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/WorldItem.Potions.cs","36","'String' array allocation","Array Allocation","Memory"
"First-party","PAC0012","Moderate","Code","Assets/Game/Runtime/Items/WorldItem.Potions.cs","36","'UnityEngine.Physics.OverlapCapsule' usage","UnityEngine.Physics.OverlapCapsule","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/WorldItem.cs","95","'String' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/WorldItem.cs","96","'String' array allocation","Array Allocation","Memory"
"First-party","PAC0026","Moderate","Code","Assets/Game/Runtime/Items/WorldItem.cs","97","'UnityEngine.Component.GetComponentsInChildren<UnityEngine.Collider>' usage","UnityEngine.Component.GetComponentsInChildren","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/WorldItem.cs","98","'LayerMask' array allocation","Array Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/WorldItem.cs","99","'LayerMask' array allocation","Array Allocation","Memory"
"First-party","PAC0026","Moderate","Code","Assets/Game/Runtime/Items/WorldItem.cs","111","'UnityEngine.Component.GetComponentsInChildren<UnityEngine.Renderer>' usage","UnityEngine.Component.GetComponentsInChildren","Memory"
"First-party","PAC0026","Moderate","Code","Assets/Game/Runtime/Items/WorldItem.cs","112","'UnityEngine.Component.GetComponentsInChildren<UnityEngine.Transform>' usage","UnityEngine.Component.GetComponentsInChildren","Memory"
"First-party","PAC0026","Moderate","Code","Assets/Game/Runtime/Items/WorldItem.cs","127","'UnityEngine.Component.GetComponentsInChildren<UnityEngine.Collider>' usage","UnityEngine.Component.GetComponentsInChildren","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItem.cs","178","'System.Func`2<TwoBirds.ItemMotion,UnityEngine.Vector3>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItem.cs","178","'System.Action`4<TwoBirds.PlayerItemHitbox,UnityEngine.Vector3,UnityEngine.Vector3,UnityEngine.Vector3>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItem.cs","178","'TwoBirds.ItemPlayerContact' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItem.cs","180","'TwoBirds.ItemCartPhysics' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/WorldItem.cs","721","'Single' array allocation","Array Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItem.Birds.cs","13","'System.Collections.Generic.Dictionary`2<UnityEngine.EntityId,System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItem.Birds.cs","14","'System.Collections.Generic.Dictionary`2<UnityEngine.EntityId,System.UInt32>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItem.Birds.cs","15","'System.Collections.Generic.List`1<UnityEngine.EntityId>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItem.cs","12","'TwoBirds.RigidbodyMotionState' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemMessages.cs","92","'System.Collections.Generic.List`1<TwoBirds.ItemMotion>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","19","'FishNet.Managing.Predicting.PredictionManager/PostReconcileDel' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","20","'System.Action`2<TwoBirds.GolfCartNetwork,System.Boolean>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","21","'System.Action`2<TwoBirds.CraftingTransition,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","22","'System.Action`3<FishNet.Connection.NetworkConnection,TwoBirds.PotionContact,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","23","'System.Action`2<TwoBirds.PotionDoseMessage,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","24","'System.Action`2<TwoBirds.PotionContactResult,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","25","'System.Action`3<FishNet.Connection.NetworkConnection,TwoBirds.PotionDoseMessage,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","29","'FishNet.Managing.Predicting.PredictionManager/PostReconcileDel' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","30","'System.Action`2<TwoBirds.GolfCartNetwork,System.Boolean>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","31","'System.Action`2<TwoBirds.CraftingTransition,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","32","'System.Action`3<FishNet.Connection.NetworkConnection,TwoBirds.PotionContact,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","33","'System.Action`2<TwoBirds.PotionDoseMessage,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","34","'System.Action`2<TwoBirds.PotionContactResult,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","35","'System.Action`3<FishNet.Connection.NetworkConnection,TwoBirds.PotionDoseMessage,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","46","'System.Collections.Generic.List`1<TwoBirds.IngredientRecord>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","71","'System.Collections.Generic.List`1<TwoBirds.IngredientRecord>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","77","'System.Collections.Generic.List`1<TwoBirds.ItemRecord>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","85","'System.Collections.Generic.List`1<TwoBirds.IngredientRecord>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","111","'System.Collections.Generic.List`1<TwoBirds.ItemRecord>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Crafting.cs","187","'System.Collections.Generic.List`1<TwoBirds.ItemRecord>' allocation","Object Allocation","Memory"
"First-party","PAC0224","Moderate","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Effects.cs","42","'UnityEngine.Object.Instantiate<UnityEngine.GameObject>' usage","UnityEngine.Object.Instantiate","CPU, Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Effects.cs","56","'System.Collections.Generic.List`1<TwoBirds.PotionContact>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Effects.cs","119","'System.Collections.Generic.List`1<TwoBirds.ItemRecord>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Effects.cs","126","'UnityEngine.GameObject' allocation","Object Allocation","Memory"
"First-party","PAC0225","Moderate","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Effects.cs","128","'UnityEngine.GameObject.AddComponent<TwoBirds.PotionArea>' usage","UnityEngine.GameObject.AddComponent","CPU, Memory"
"First-party","PAC0224","Moderate","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Effects.cs","233","'UnityEngine.Object.Instantiate<UnityEngine.GameObject>' usage","UnityEngine.Object.Instantiate","CPU, Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Effects.cs","249","'System.Collections.Generic.HashSet`1<System.Int32>' allocation","Object Allocation","Memory"
"First-party","PAC2004","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Effects.cs","250","'String' array allocation","Array Allocation","Memory"
"First-party","PAC0013","Moderate","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Effects.cs","250","'UnityEngine.Physics.OverlapSphere' usage","UnityEngine.Physics.OverlapSphere","Memory"
"First-party","PAC0008","Moderate","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Effects.cs","256","'UnityEngine.Physics.RaycastAll' usage","UnityEngine.Physics.RaycastAll","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Projectiles.cs","19","'TwoBirds.PebbleRegistry' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Projectiles.cs","20","'System.Action`2<TwoBirds.PebbleSpawn,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Projectiles.cs","21","'System.Action`2<TwoBirds.PebbleTransition,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Projectiles.cs","22","'System.Action`3<FishNet.Connection.NetworkConnection,TwoBirds.PebbleTransition,FishNet.Transporting.Channel>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Projectiles.cs","23","'System.Action`2<UnityEngine.PhysicsScene,Unity.Collections.NativeArray`1<UnityEngine.ModifiableContactPair>>' allocation","Object Allocation","Memory"
"First-party","PAC2002","Info","Code","Assets/Game/Runtime/Items/WorldItemRegistry.Projectiles.cs","24","'System.Action`2<UnityEngine.PhysicsScene,Unity.Collections.NativeArray`1<UnityEngine.ModifiableContactPair>>' allocation","Object Allocation","Memory"
