"Scope","Rule","Severity","File","Line","Column","Message"
"Vendor/generated/other","InconsistentNaming","warning","Assets/TutorialInfo/Scripts/Editor/ReadmeEditor.cs","189","14","Name 'm_BodyStyle' does not match rule 'Unity serialized field'. Suggested name is 'mBodyStyle'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/TutorialInfo/Scripts/Editor/ReadmeEditor.cs","197","14","Name 'm_ButtonStyle' does not match rule 'Unity serialized field'. Suggested name is 'mButtonStyle'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","15","44","Name 'm_CompiledAssembly' does not match rule 'Instance fields (private)'. Suggested name is '_mCompiledAssembly'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorReflectionImporter.cs","10","48","Name 'm_CorrectCorlib' does not match rule 'Instance fields (private)'. Suggested name is '_mCorrectCorlib'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/TutorialInfo/Scripts/Editor/ReadmeEditor.cs","181","14","Name 'm_HeadingStyle' does not match rule 'Unity serialized field'. Suggested name is 'mHeadingStyle'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/TutorialInfo/Scripts/Editor/ReadmeEditor.cs","157","10","Name 'm_Initialized' does not match rule 'Instance fields (private)'. Suggested name is '_mInitialized'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/TutorialInfo/Scripts/Editor/ReadmeEditor.cs","165","14","Name 'm_LinkStyle' does not match rule 'Unity serialized field'. Suggested name is 'mLinkStyle'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","16","36","Name 'm_SelfAssembly' does not match rule 'Instance fields (private)'. Suggested name is '_mSelfAssembly'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/TutorialInfo/Scripts/Editor/ReadmeEditor.cs","173","14","Name 'm_TitleStyle' does not match rule 'Unity serialized field'. Suggested name is 'mTitleStyle'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Diagnostics/AILogger.cs","29","28","Name 'mainThread' does not match rule 'Static fields (private)'. Suggested name is '_mainThread'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyDefinition.cs","20","35","Name 'main_module' does not match rule 'Instance fields (not private)'. Suggested name is 'MainModule'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MarshalInfo.cs","70","32","Name 'managed_type' does not match rule 'Instance fields (not private)'. Suggested name is 'ManagedType'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.PE/TextMap.cs","41","34","Name 'map' does not match rule 'Instance fields (private)'. Suggested name is '_map'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","2939","19","Name 'map' does not match rule 'Methods'. Suggested name is 'Map'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","3290","20","Name 'map' does not match rule 'Methods'. Suggested name is 'Map'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Diagnostics/LogMarkerService.cs","9","29","Name 'marker' does not match rule 'Instance fields (private)'. Suggested name is '_marker'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/FieldDefinition.cs","24","29","Name 'marshal_info' does not match rule 'Instance fields (private)'. Suggested name is '_marshalInfo'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ParameterDefinition.cs","21","29","Name 'marshal_info' does not match rule 'Instance fields (private)'. Suggested name is '_marshalInfo'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","3174","50","Name 'marshal_info' does not match rule 'Parameters'. Suggested name is 'marshalInfo'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Avatars/Appearance/AvatarCosmeticPresentation.cs","16","28","Name 'materials' does not match rule 'Instance fields (private)'. Suggested name is '_materials'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/Plugins/FishySteamworks/Core/CommonSocket.cs","86","17","Name 'maxMTU' does not match rule 'Local variables'. Suggested name is 'maxMtu'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","278","23","Name 'maxSearch' does not match rule 'Properties'. Suggested name is 'MaxSearch'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","258","24","Name 'maxSequences' does not match rule 'Static fields (private)'. Suggested name is '_maxSequences'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","284","23","Name 'maxSimulataneousTweens' does not match rule 'Properties'. Suggested name is 'MaxSimulataneousTweens'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","383","24","Name 'maxTweenReached' does not match rule 'Static fields (private)'. Suggested name is '_maxTweenReached'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/_3rdParty/LeanTween/Framework/LeanTween.cs","257","24","Name 'maxTweens' does not match rule 'Static fields (private)'. Suggested name is '_maxTweens'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/CodeWriter.cs","335","17","Name 'max_stack' does not match rule 'Local variables'. Suggested name is 'maxStack'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/CodeWriter.cs","386","145","Name 'max_stack' does not match rule 'Parameters'. Suggested name is 'maxStack'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/MethodBody.cs","21","22","Name 'max_stack_size' does not match rule 'Instance fields (not private)'. Suggested name is 'MaxStackSize'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Metadata/Buffers.cs","50","20","Name 'md_table' does not match rule 'Local variables'. Suggested name is 'mdTable'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","876","20","Name 'mdb_file_name' does not match rule 'Local variables'. Suggested name is 'mdbFileName'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","848","66","Name 'member_ref_map' does not match rule 'Instance fields (private)'. Suggested name is '_memberRefMap'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","875","41","Name 'member_ref_table' does not match rule 'Instance fields (private)'. Suggested name is '_memberRefTable'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyReader.cs","2463","31","Name 'member_references' does not match rule 'Local variables'. Suggested name is 'memberReferences'."
"First-party","InconsistentNaming","warning","Assets/Game/Runtime/Networking/SteamLobby.cs","25","45","Name 'membership' does not match rule 'Instance fields (private)'. Suggested name is '_membership'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/CodeWriter.cs","23","43","Name 'metadata' does not match rule 'Instance fields (not private)'. Suggested name is 'Metadata'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyReader.cs","455","42","Name 'metadata' does not match rule 'Instance fields (not private)'. Suggested name is 'Metadata'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Metadata/Buffers.cs","22","42","Name 'metadata' does not match rule 'Instance fields (private)'. Suggested name is '_metadata'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.PE/ImageReader.cs","22","31","Name 'metadata' does not match rule 'Instance fields (private)'. Suggested name is '_metadata'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.PE/ImageWriter.cs","22","42","Name 'metadata' does not match rule 'Instance fields (private)'. Suggested name is '_metadata'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","2601","42","Name 'metadata' does not match rule 'Instance fields (private)'. Suggested name is '_metadata'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","886","34","Name 'metadata_builder' does not match rule 'Instance fields (not private)'. Suggested name is 'MetadataBuilder'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ModuleDefinition.cs","143","34","Name 'metadata_builder' does not match rule 'Instance fields (not private)'. Suggested name is 'MetadataBuilder'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ModuleDefinition.cs","135","36","Name 'metadata_importer' does not match rule 'Instance fields (not private)'. Suggested name is 'MetadataImporter'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ModuleDefinition.cs","33","44","Name 'metadata_importer_provider' does not match rule 'Instance fields (not private)'. Suggested name is 'MetadataImporterProvider'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/WindowsRuntimeProjections.cs","222","26","Name 'metadata_kind' does not match rule 'Local variables'. Suggested name is 'metadataKind'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyReader.cs","458","41","Name 'metadata_reader' does not match rule 'Instance fields (private)'. Suggested name is '_metadataReader'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyReader.cs","468","84","Name 'metadata_reader' does not match rule 'Parameters'. Suggested name is 'metadataReader'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ModuleDefinition.cs","32","36","Name 'metadata_resolver' does not match rule 'Instance fields (not private)'. Suggested name is 'MetadataResolver'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ModuleDefinition.cs","120","36","Name 'metadata_resolver' does not match rule 'Instance fields (not private)'. Suggested name is 'MetadataResolver'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ModuleDefinition.cs","1068","13","Name 'method' does not match rule 'Enum members'. Suggested name is 'Method'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/MethodBody.cs","19","44","Name 'method' does not match rule 'Instance fields (not private)'. Suggested name is 'Method'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","666","35","Name 'method' does not match rule 'Instance fields (not private)'. Suggested name is 'Method'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodReturnType.cs","18","35","Name 'method' does not match rule 'Instance fields (not private)'. Suggested name is 'Method'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ParameterDefinition.cs","18","35","Name 'method' does not match rule 'Instance fields (not private)'. Suggested name is 'Method'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/CodeReader.cs","21","34","Name 'method' does not match rule 'Instance fields (private)'. Suggested name is '_method'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/MethodBody.cs","138","43","Name 'method' does not match rule 'Instance fields (private)'. Suggested name is '_method'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/MethodBody.cs","216","43","Name 'method' does not match rule 'Instance fields (private)'. Suggested name is '_method'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ParameterDefinitionCollection.cs","17","43","Name 'method' does not match rule 'Instance fields (private)'. Suggested name is '_method'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","888","54","Name 'method_debug_information_table' does not match rule 'Instance fields (private)'. Suggested name is '_methodDebugInformationTable'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyWriter.cs","2326","36","Name 'method_info' does not match rule 'Local variables'. Suggested name is 'methodInfo'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","404","31","Name 'method_info' does not match rule 'Local variables'. Suggested name is 'methodInfo'."
"Vendor/generated/other","InconsistentNaming","warning","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","438","27","Name 'method_info' does not match rule 'Local variables'. Suggested name is 'methodInfo'."
